,id,is_closed,name,image_url,url,mobile_url,phone,display_phone,review_count,categories,rating,snippet_text,location_address,location_display_address,location_city,location_state_code,location_postal_code,location_country_code,location_cross_streets,location_neighborhoods,location_coordinate,location_latitude,location_longitude
830,san-francisco-improv-collective-san-francisco,False,San Francisco Improv Collective,https://s3-media2.fl.yelpcdn.com/bphoto/nnKm7sO3bySn1xZ8OeU26Q/ms.jpg,https://www.yelp.com/biz/san-francisco-improv-collective-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/san-francisco-improv-collective-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,7073381364,+1-707-338-1364,12.0,"[[Comedy Clubs, comedyclubs], [Performing Arts, theater]]",5.0,Just go see a show and you'll be hooked.  One of the things about improv is that it is infinite.  You and the performers have no idea where the performance...,"[The Shelton Theater, 533 Sutter St]","[The Shelton Theater, 533 Sutter St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,,[Union Square],"{u'latitude': 37.7890313842, u'longitude': -122.409331593}",37.7890313842,-122.409331593
831,onyx-san-francisco,False,Onyx,https://s3-media2.fl.yelpcdn.com/bphoto/IP8lGEWbulGgCjH_l1QM0Q/ms.jpg,https://www.yelp.com/biz/onyx-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/onyx-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153977000,+1-415-397-7000,2.0,"[[Lounges, lounges]]",3.5,"Cool area in front of Michael Minna to grab a cocktail we went to Saturday before a dinner in the city.

I saw a few people comment on this lounge within...","[The Westin St. Francis, 335 Powell St]","[The Westin St. Francis, 335 Powell St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,,[Union Square],"{u'latitude': 37.7876021, u'longitude': -122.4084259}",37.7876021,-122.4084259
832,marines-memorial-theatre-san-francisco,False,Marines' Memorial Theatre,https://s3-media3.fl.yelpcdn.com/bphoto/H9OBAjvXReRek-Uii6-Nfw/ms.jpg,https://www.yelp.com/biz/marines-memorial-theatre-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/marines-memorial-theatre-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154470188,+1-415-447-0188,50.0,"[[Performing Arts, theater], [Venues & Event Spaces, venues]]",4.0,"I was here on Monday, February 1st at 9:30am for the Theatre Bay Area general auditions. I had gone last year for the afternoon session. This year, I...","[609 Sutter St, 2nd Level]","[609 Sutter St, 2nd Level, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,Mason St,"[Union Square, Lower Nob Hill]","{u'latitude': 37.78867, u'longitude': -122.41045}",37.78867,-122.41045
833,sf-bistro-san-francisco-2,False,Sf Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/uiOc2_RivDmPyD04EmrxpA/ms.jpg,https://www.yelp.com/biz/sf-bistro-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/sf-bistro-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158184395,+1-415-818-4395,22.0,"[[Coffee & Tea, coffee], [Breakfast & Brunch, breakfast_brunch]]",4.5,Quickly walk away from the two Starbucks opposite each other (ridiculous) down the street you were considering for breakfast/brunch/lunch and come here. One...,[22 4th St],"[22 4th St, Union Square, San Francisco, CA 94103]",San Francisco,CA,94103,US,Jessie St & Stevenson St,"[Union Square, SoMa]","{u'latitude': 37.78548, u'longitude': -122.40574}",37.78548,-122.40574
834,exit-theatre-san-francisco,False,EXIT Theatre,https://s3-media3.fl.yelpcdn.com/bphoto/_zt_zRxZeP2CbmjOb6vUJA/ms.jpg,https://www.yelp.com/biz/exit-theatre-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/exit-theatre-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156733847,+1-415-673-3847,78.0,"[[Performing Arts, theater]]",4.5,"Thank you EXIT For the best experience. I haven't been to a theater or play in a very long time and came to see one of the Fringe Festival show's. 
I...",[156 Eddy St],"[156 Eddy St, Tenderloin, San Francisco, CA 94102]",San Francisco,CA,94102,US,Mason St & Taylor St,"[Tenderloin, Union Square]","{u'latitude': 37.78436, u'longitude': -122.41028}",37.78436,-122.41028
835,barley-n-hops-san-francisco,False,Barley 'n Hops,,https://www.yelp.com/biz/barley-n-hops-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/barley-n-hops-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153928000,+1-415-392-8000,3.0,,2.5,"CLOSED-CLOSED-CLOSED-CLOSED


OK, so the food is no good and the atmosphere is generic but if you want a peaceful place to catch a game this is it.  I'm not...",[55 Cyril Magnin St],"[55 Cyril Magnin St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,Eddy St & Hallidie Plz,[Union Square],"{u'latitude': 37.7848701, u'longitude': -122.4089584}",37.7848701,-122.4089584
836,the-jennifer-justice-show-san-francisco,False,The Jennifer Justice Show,https://s3-media3.fl.yelpcdn.com/bphoto/SVUgdOqSEtikB5ZszwpIfQ/ms.jpg,https://www.yelp.com/biz/the-jennifer-justice-show-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-jennifer-justice-show-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153984129,+1-415-398-4129,3.0,"[[Comedy Clubs, comedyclubs]]",5.0,"Funniest thing u ever saw, I laughed till I cried. My face hurtz. 

What a woman, what a performer.",[50 Mason St],"[50 Mason St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,Eddy St & Market St,[Union Square],"{u'latitude': 37.78416, u'longitude': -122.40901}",37.78416,-122.40901
837,jack-in-the-box-san-francisco,False,Jack In The Box,https://s3-media2.fl.yelpcdn.com/bphoto/RZfhqPHuxCu40gD_xAz8ag/ms.jpg,https://www.yelp.com/biz/jack-in-the-box-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/jack-in-the-box-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156730868,+1-415-673-0868,170.0,"[[Fast Food, hotdogs], [Burgers, burgers]]",3.0,"I work nearby and I go here fairly often. The workers are nice, the food is...well it's jack In the box, so as far as fast food standards go, it's...",[400 Geary St],"[400 Geary St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,Mason St,"[Union Square, Lower Nob Hill]","{u'latitude': 37.78729, u'longitude': -122.41014}",37.78729,-122.41014
838,killing-my-lobster-san-francisco,False,Killing My Lobster,https://s3-media4.fl.yelpcdn.com/bphoto/-56bgEYqXYjY4cWe8FnrAA/ms.jpg,https://www.yelp.com/biz/killing-my-lobster-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/killing-my-lobster-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155587721,+1-415-558-7721,41.0,"[[Performing Arts, theater], [Comedy Clubs, comedyclubs]]",3.5,"I love Killing My Lobster shows. I've been a regular at their shows since they started producing them monthly at PianoFight. The venue is a very cool spot,...",[144 Taylor St],"[144 Taylor St, Tenderloin, San Francisco, CA 94102]",San Francisco,CA,94102,US,Eddy St & Turk St,"[Tenderloin, Union Square]","{u'latitude': 37.78393, u'longitude': -122.41066}",37.78393,-122.41066
839,westfield-san-francisco-centre-family-lounge-san-francisco,False,Westfield San Francisco Centre Family Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/a0yOBUAj9TGmy3F_lBl-Rw/ms.jpg,https://www.yelp.com/biz/westfield-san-francisco-centre-family-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/westfield-san-francisco-centre-family-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155126776,+1-415-512-6776,3.0,"[[Lounges, lounges]]",3.0,"One of our first trips after B was born was to the mall.  This is because for those first few weeks, the only thing that mattered about a location was...",[865 Market St],"[865 Market St, Union Square, San Francisco, CA 94103]",San Francisco,CA,94103,US,Cable Car Turnaround,"[Union Square, SoMa]","{u'latitude': 37.78394, u'longitude': -122.40715}",37.78394,-122.40715
840,san-francisco-fleetweek-san-francisco-2,False,San Francisco Fleetweek,https://s3-media1.fl.yelpcdn.com/bphoto/Uv7KxOuAA3TEyw2T0obD7g/ms.jpg,https://www.yelp.com/biz/san-francisco-fleetweek-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/san-francisco-fleetweek-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,6505995057,+1-650-599-5057,172.0,"[[Festivals, festivals]]",3.5,"Get there EARLY! Parking is really hard to find. Regardless of where you go or if it's free or not. 

I prefer Crissy Field East Beach. Usually little ones...",[609 Sutter St],"[609 Sutter St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,Mason St,"[Union Square, Lower Nob Hill]","{u'latitude': 37.78867, u'longitude': -122.41045}",37.78867,-122.41045
841,buckhorn-grill-san-francisco-2,False,Buckhorn Grill,https://s3-media3.fl.yelpcdn.com/bphoto/L371Hrd_MbA7dj7JeeAXJg/ms.jpg,https://www.yelp.com/biz/buckhorn-grill-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/buckhorn-grill-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159789770,+1-415-978-9770,585.0,"[[Sandwiches, sandwiches], [Steakhouses, steak]]",4.0,"Great food and service. 
Ordered chicken and avo salad. Delicious. Also, the mash potatoes were really good! The only thing I've ordered from here and not...","[Westfield San Francisco Ctr, 845 Market St]","[Westfield San Francisco Ctr, 845 Market St, Union Square, San Francisco, CA 94103]",San Francisco,CA,94103,US,,"[Union Square, SoMa]","{u'latitude': 37.7845093615, u'longitude': -122.406083002}",37.7845093615,-122.406083002
842,marrakech-magic-theater-san-francisco-3,False,Marrakech Magic Theater,https://s3-media4.fl.yelpcdn.com/bphoto/GTnADJHuqCYRuPdLn3QcdQ/ms.jpg,https://www.yelp.com/biz/marrakech-magic-theater-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/marrakech-magic-theater-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,9259846504,+1-925-984-6504,324.0,"[[Comedy Clubs, comedyclubs], [Performing Arts, theater], [Magicians, magicians]]",5.0,"Well deserving of a 5-star. Time and money(nominal) well spent. 

I don't think SF has any other show quite like this. It is a fascinating, intimate, funny,...",[419 O'farrell St],"[419 O'farrell St, Tenderloin, San Francisco, CA 94102]",San Francisco,CA,94102,US,Taylor St & Shannon St,[Tenderloin],"{u'latitude': 37.7858124, u'longitude': -122.4117966}",37.7858124,-122.4117966
843,commonwealth-club-of-california-san-francisco,False,Commonwealth Club of California,https://s3-media3.fl.yelpcdn.com/bphoto/qKmjO_b1hE2P3CULbcPigg/ms.jpg,https://www.yelp.com/biz/commonwealth-club-of-california-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/commonwealth-club-of-california-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155976700,+1-415-597-6700,56.0,"[[Social Clubs, social_clubs]]",4.5,"LOVE coming to Commonwealth Club events. I've heard a wide range of speakers in the last months - Cory Booker, Ayesha Curry, Sophia Amoruso, Jay...",[555 Post St],"[555 Post St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,Taylor St & Mason St,"[Union Square, Lower Nob Hill]","{u'latitude': 37.78784, u'longitude': -122.41096}",37.78784,-122.41096
844,honey-honey-cafe-and-crepery-san-francisco,False,Honey Honey Cafe and Crepery,https://s3-media4.fl.yelpcdn.com/bphoto/gjhQCCtH5Jauu4ga2sbEDQ/ms.jpg,https://www.yelp.com/biz/honey-honey-cafe-and-crepery-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/honey-honey-cafe-and-crepery-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153512423,+1-415-351-2423,1653.0,"[[Breakfast & Brunch, breakfast_brunch], [Creperies, creperies]]",3.5,Wasn't our first choice for brunch as there were many to choose from in this area. Decided to line up for this after not liking the selection from our first...,[599 Post St],"[599 Post St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,Taylor St & Mason St,"[Union Square, Lower Nob Hill]","{u'latitude': 37.78771, u'longitude': -122.41139}",37.78771,-122.41139
845,how-we-first-met-san-francisco-2,False,How We First Met,,https://www.yelp.com/biz/how-we-first-met-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/how-we-first-met-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,3.0,"[[Performing Arts, theater], [Comedy Clubs, comedyclubs]]",4.5,My wife and I attended a Valentine's show years ago and were selected by the audience to be the couple featured in that evening's show. Each couple is...,"[Marines' Memorial Theatre, 609 Sutter St]","[Marines' Memorial Theatre, 609 Sutter St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,,"[Union Square, Lower Nob Hill]","{u'latitude': 37.7886696, u'longitude': -122.4104538}",37.7886696,-122.4104538
846,comedy-on-the-square-san-francisco-2,False,Comedy on the Square,https://s3-media1.fl.yelpcdn.com/bphoto/5a38-uI8pZL0Zl2cBpP5Ig/ms.jpg,https://www.yelp.com/biz/comedy-on-the-square-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/comedy-on-the-square-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155166524,+1-415-516-6524,3.0,"[[Comedy Clubs, comedyclubs], [Performing Arts, theater]]",4.0,"A very fun experience.  Seating is first come, first serve.  The theater is small and intimate.  When we went, we saw three magicians, each with distinct...",[156 Eddy St.],"[156 Eddy St., Tenderloin, San Francisco, CA 94102]",San Francisco,CA,94102,US,Taylor St & Mason St,"[Tenderloin, Union Square]","{u'latitude': 37.7844161, u'longitude': -122.4102434}",37.7844161,-122.4102434
847,wunderland-san-francisco,False,Wunderland,https://s3-media4.fl.yelpcdn.com/bphoto/CqjDEly4fzuQ67lydw3AKA/ms.jpg,https://www.yelp.com/biz/wunderland-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/wunderland-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,5.0,"[[Dance Clubs, danceclubs]]",2.5,"Wunderland is at Suite 181 http://www.yelp.com/biz/suite-181-san-francisco

Saturday night at Wunderland is what some people say is like the old universe...",[181 Eddy St],"[181 Eddy St, Tenderloin, San Francisco, CA 94102]",San Francisco,CA,94102,US,Mason St & Taylor St,"[Tenderloin, Union Square]","{u'latitude': 37.78393, u'longitude': -122.41038}",37.78393,-122.41038
848,san-francisco-magic-parlor-san-francisco,False,San Francisco Magic Parlor,https://s3-media2.fl.yelpcdn.com/bphoto/8hZHkCzoLTaUAiguCIdsdQ/ms.jpg,https://www.yelp.com/biz/san-francisco-magic-parlor-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/san-francisco-magic-parlor-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,9258528655,+1-925-852-8655,34.0,"[[Magicians, magicians], [Performing Arts, theater]]",4.5,"Whether you're a local or a visitor to this this gem of a city The San Francisco Magic Parlor is a must. Firstly , i found Walt Anthony to be an absolute...",[433 Powell St],"[433 Powell St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,Post St & Sutter St,[Union Square],"{u'latitude': 37.7886539, u'longitude': -122.4086196}",37.7886539,-122.4086196
849,new-musical-theater-of-san-francisco-san-francisco,False,New Musical Theater of San Francisco,https://s3-media1.fl.yelpcdn.com/bphoto/mOWliRtK5tIGODLgXVem7A/ms.jpg,https://www.yelp.com/biz/new-musical-theater-of-san-francisco-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/new-musical-theater-of-san-francisco-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159928168,+1-415-992-8168,2.0,"[[Music Venues, musicvenues]]",5.0,It's a great place to hear brand new works of musical theater.  I've heard some terrific performances there.  It's located on the 5th floor above Ruby Skye...,[414 Mason St],"[414 Mason St, Union Square, San Francisco, CA 94102]",San Francisco,CA,94102,US,Geary St & Post St,[Union Square],"{u'latitude': 37.7875055, u'longitude': -122.4097981}",37.7875055,-122.4097981
850,songwriter-saturdays-san-francisco,False,Songwriter Saturdays,https://s3-media1.fl.yelpcdn.com/bphoto/OAQNOIjdgvBbdlUqReYnEA/ms.jpg,https://www.yelp.com/biz/songwriter-saturdays-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/songwriter-saturdays-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156733847,+1-415-673-3847,1.0,"[[Music Venues, musicvenues], [Performing Arts, theater]]",5.0,"This is among the coziest and coolest venues to catch a very talented pool of singer-songwriters.  Melissa Lyn is an outstanding hostess and promoter, and...","[The EXITheatre, 156 Eddy St]","[The EXITheatre, 156 Eddy St, Tenderloin, San Francisco, CA 94102]",San Francisco,CA,94102,US,,"[Tenderloin, Union Square]","{u'latitude': 37.7845001, u'longitude': -122.4102631}",37.7845001,-122.4102631
851,real-live-comedians-san-francisco,False,Real Live Comedians,https://s3-media2.fl.yelpcdn.com/bphoto/BqyRs7p-tHDZL70YoT7cpA/ms.jpg,https://www.yelp.com/biz/real-live-comedians-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/real-live-comedians-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158163691,+1-415-816-3691,1.0,"[[Comedy Clubs, comedyclubs], [Performing Arts, theater]]",5.0,This is an awesome show that features some hilarious comedians!,"[Pianofight, 144 Taylor St]","[Pianofight, 144 Taylor St, Tenderloin, San Francisco, CA 94102]",San Francisco,CA,94102,US,,"[Tenderloin, Union Square]","{u'latitude': 37.78393, u'longitude': -122.41066}",37.78393,-122.41066
