,Unnamed: 0,categories,deals,display_phone,gift_certificates,id,image_url,is_claimed,is_closed,location_address,location_city,location_coordinate_latitude,location_coordinate_longitude,location_country_code,location_cross_streets,location_display_address,location_geo_accuracy,location_neighborhoods,location_postal_code,location_state_code,menu_date_updated,menu_provider,mobile_url,name,phone,rating,rating_img_url,rating_img_url_large,rating_img_url_small,review_count,snippet_image_url,snippet_text,url
452,12,"[[Seafood, seafood], [Steakhouses, steak]]",,+1-415-929-1730,,mccormick-and-kuletos-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/-dX3hnQjbFOw_xKtRuj0uA/ms.jpg,True,False,[900 North Point St],San Francisco,37.8062352685,-122.422748617,US,,"[900 North Point St, Russian Hill, San Francisco, CA 94109]",9.5,"[Russian Hill, Fisherman's Wharf]",94109.0,CA,1472590484.0,single_platform,https://m.yelp.com/biz/mccormick-and-kuletos-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,McCormick & Kuleto's Seafood & Steaks,4159291730.0,3.0,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,893,https://s3-media4.fl.yelpcdn.com/photo/aeefkOEWS15IV8XZNOtkQA/ms.jpg,"I have been here before for just dessert and the chocolate bag dessert is to die for!! 

Last night I went with two girlfriends for dinner and drinks. We...",https://www.yelp.com/biz/mccormick-and-kuletos-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
453,13,"[[Wine Bars, wine_bars], [Breakfast & Brunch, breakfast_brunch], [Italian, italian]]",,+1-415-674-8400,,ottimista-enoteca-cafe-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/6vfNHJVANHwfuDRpuiA45w/ms.jpg,True,False,[1838 Union St],San Francisco,37.7979662,-122.4296012,US,Octavia St & Laguna St,"[1838 Union St, Marina/Cow Hollow, San Francisco, CA 94123]",8.0,[Marina/Cow Hollow],94123.0,CA,1472593250.0,single_platform,https://m.yelp.com/biz/ottimista-enoteca-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Ottimista Enoteca-Cafe,4156748400.0,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,416,https://s3-media4.fl.yelpcdn.com/photo/p2CY3hTCzn3IB3bU-cP_Uw/ms.jpg,"Love sitting outside here for brunch and enjoying the bottomless mimosas. The food is a get portion size, and the vibe is great for a smaller, intimate...",https://www.yelp.com/biz/ottimista-enoteca-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
454,14,"[[Social Clubs, social_clubs]]",,+1-415-781-0166,,san-francisco-italian-athletic-club-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/XDgHSrq7yTpEybf3f35Pcw/ms.jpg,True,False,[1630 Stockton St],San Francisco,37.800909,-122.409172,US,Union St & Filbert St,"[1630 Stockton St, North Beach/Telegraph Hill, San Francisco, CA 94133]",9.5,[North Beach/Telegraph Hill],94133.0,CA,,,https://m.yelp.com/biz/san-francisco-italian-athletic-club-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,San Francisco Italian Athletic Club,4157810166.0,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,32,https://s3-media4.fl.yelpcdn.com/photo/wFC-Xci_rm2CuTu7r7aIJA/ms.jpg,We had our wedding reception here and it turned out to be AMAZING!!!  Lisa is the Event Coordinator for the club and she made our vision become more than...,https://www.yelp.com/biz/san-francisco-italian-athletic-club-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
455,15,"[[Lounges, lounges], [Wine Bars, wine_bars], [Cocktail Bars, cocktailbars]]",,,,the-lot-sf-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/s5nlTsv81LckEveC_48_BA/ms.jpg,True,False,[2101 Lombard St],San Francisco,37.7995834351,-122.436279297,US,Steiner St & Fillmore St,"[2101 Lombard St, Marina/Cow Hollow, San Francisco, CA 94123]",8.0,[Marina/Cow Hollow],94123.0,CA,,,https://m.yelp.com/biz/the-lot-sf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,The Lot SF,,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,3,https://s3-media2.fl.yelpcdn.com/photo/CzZ9EtszP06pHs4Twt0z2g/ms.jpg,The same owners and staff from Harper & Rye on Polk bring us a great outdoor venue called the Lot. Wish I knew about this place before hand because next...,https://www.yelp.com/biz/the-lot-sf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
456,16,"[[Breakfast & Brunch, breakfast_brunch], [American (New), newamerican]]",,+1-415-800-7466,,mymy-san-francisco-3,https://s3-media2.fl.yelpcdn.com/bphoto/sji2Uhnjm09HGd4zqU4Dlg/ms.jpg,True,False,[1500 California St],San Francisco,37.790940062,-122.419269534,US,Polk St & Larkin St,"[1500 California St, Nob Hill, San Francisco, CA 94109]",9.5,[Nob Hill],94109.0,CA,,,https://m.yelp.com/biz/mymy-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Mymy,4158007466.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,1073,https://s3-media1.fl.yelpcdn.com/photo/ZVgTZgEnTTN_q_VYMT8cbg/ms.jpg,"What can I say that hasn't already been said before, this place is the BOMB. Tiny little restaurant, focus on great food, huge proportions, and fast...",https://www.yelp.com/biz/mymy-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
457,17,"[[Moroccan, moroccan], [Hookah Bars, hookah_bars]]",,+1-415-776-6717,,marrakech-moroccan-restaurant-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/zW8XDdzwbaaDsSlW05ES1g/ms.jpg,True,False,[419 O'Farrell St],San Francisco,37.785945,-122.411796,US,Taylor St & Shannon St,"[419 O'Farrell St, Tenderloin, San Francisco, CA 94102]",9.5,[Tenderloin],94102.0,CA,1472583843.0,single_platform,https://m.yelp.com/biz/marrakech-moroccan-restaurant-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Marrakech Moroccan Restaurant,4157766717.0,3.0,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,380,https://s3-media3.fl.yelpcdn.com/photo/c672wm6bQGgxjQRMf4ZKSA/ms.jpg,"I remember coming here ten years ago. What a fairy tale it was!

As I aged though, so did this place... It shows - I could definitely do without the broken...",https://www.yelp.com/biz/marrakech-moroccan-restaurant-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
458,18,"[[American (New), newamerican], [American (Traditional), tradamerican], [Bars, bars]]",,+1-415-981-8646,,golden-gate-grill-san-francisco,https://s3-media4.fl.yelpcdn.com/bphoto/_1QtQK7cfwyJ5AqFkJV3DA/ms.jpg,True,False,[449 Powell St],San Francisco,37.7889900208,-122.408843994,US,Post St & Sutter St,"[449 Powell St, Union Square, San Francisco, CA 94102]",8.0,[Union Square],94102.0,CA,1472762631.0,single_platform,https://m.yelp.com/biz/golden-gate-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Golden Gate Grill,4159818646.0,3.0,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,92,https://s3-media3.fl.yelpcdn.com/photo/tfae_d9KHuTvZDx_0j-dag/ms.jpg,"I came here with some sorority sisters for happy hour/dinner because the Tap Room below was closed for a private party. Just take the elevator, holy moly...",https://www.yelp.com/biz/golden-gate-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
459,19,"[[Tapas/Small Plates, tapasmallplates], [American (New), newamerican], [Vegetarian, vegetarian]]",,+1-415-292-2368,,sugarhill-kitchen-san-francisco,https://s3-media4.fl.yelpcdn.com/bphoto/3XSDFdVbxposZRuOaLKTBw/ms.jpg,True,False,[1449 Lombard St],San Francisco,37.80098,-122.42544,US,Van Ness Ave & United States Highway 101,"[1449 Lombard St, Marina/Cow Hollow, San Francisco, CA 94123]",8.0,[Marina/Cow Hollow],94123.0,CA,,,https://m.yelp.com/biz/sugarhill-kitchen-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Sugarhill Kitchen,4152922368.0,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,12,https://s3-media1.fl.yelpcdn.com/photo/GXBcDeGn0g8eCrgmd1qhhg/ms.jpg,Ran across this cool little spot while exploring San Fran !. The food was so fresh ; and you could tell by the taste. The menu was simple yet appetizing. I...,https://www.yelp.com/biz/sugarhill-kitchen-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
460,0,"[[Lounges, lounges], [Karaoke, karaoke]]",,+1-415-567-5866,,festa-wine-and-cocktail-lounge-san-francisco,https://s3-media2.fl.yelpcdn.com/bphoto/VzyFC4ytEUXmhuU1twownA/ms.jpg,True,False,"[Kinokuniya Building, 1825A Post St, Ste 210]",San Francisco,37.78497,-122.43185,US,,"[Kinokuniya Building, 1825A Post St, Ste 210, Japantown, San Francisco, CA 94115]",8.0,"[Japantown, Lower Pacific Heights]",94115.0,CA,,,https://m.yelp.com/biz/festa-wine-and-cocktail-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Festa Wine & Cocktail Lounge,4155675866.0,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,262,https://s3-media4.fl.yelpcdn.com/photo/A_K836RYXTOSIN_NrXFSPw/ms.jpg,"I'll admit I was pretty drunk when I showed up and I came here pretty much exclusively for the karokee so take my opinion with a grain of salt.

First - the...",https://www.yelp.com/biz/festa-wine-and-cocktail-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
461,1,"[[French, french]]",,+1-415-474-6070,,rue-lepic-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/kSbMF7aYqg4jy0JsOpMGDw/ms.jpg,True,False,[900 Pine St],San Francisco,37.7909867,-122.4108429,US,Vine Ter & Nob Hill Cir,"[900 Pine St, Nob Hill, San Francisco, CA 94108]",9.5,[Nob Hill],94108.0,CA,1472583938.0,single_platform,https://m.yelp.com/biz/rue-lepic-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Rue Lepic,4154746070.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,240,https://s3-media2.fl.yelpcdn.com/photo/PFiGhhbDEywJetCERu5nLg/ms.jpg,Great service and location in Nob Hill. Plan for parking. This time we parked in a different lot and walked the grueling uphill towards restaurant so we...,https://www.yelp.com/biz/rue-lepic-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
462,2,"[[French, french], [Italian, italian]]",,+1-415-775-8500,,quince-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/k93cohk4GphJDihw7lBehA/ms.jpg,True,False,[470 Pacific Ave],San Francisco,37.7975006104,-122.403366089,US,Montgomery St & Osgood Pl,"[470 Pacific Ave, Financial District, San Francisco, CA 94133]",8.0,[Financial District],94133.0,CA,1472591083.0,single_platform,https://m.yelp.com/biz/quince-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Quince,4157758500.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,1232,https://s3-media1.fl.yelpcdn.com/photo/_I7aDIIG8qdzWh1bunKbKw/ms.jpg,The food here is impeccable! Been trying to secure a reservation at the French Laundry for years and have not been successful at it. So we tried Quince. It...,https://www.yelp.com/biz/quince-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
463,3,"[[Dance Clubs, danceclubs], [Bars, bars]]",,+1-561-818-9365,,minus20club-san-francisco-2,https://s3-media1.fl.yelpcdn.com/bphoto/dS3_M7TH6oLWAiRX16hsHA/ms.jpg,True,False,"[Fiddler's Green, 1333 Columbus Ave]",San Francisco,37.8064613342,-122.419540405,US,,"[Fiddler's Green, 1333 Columbus Ave, Russian Hill, San Francisco, CA 94133]",8.0,"[Russian Hill, Fisherman's Wharf]",94133.0,CA,,,https://m.yelp.com/biz/minus20club-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Minus20Club,5618189365.0,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,1,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/189f2ca1fe8c/assets/img/default_avatars/user_medium_square.png,"Daytime House Music Party for 35+
@Fiddler's Green in Fisherman's Wharf. 
Goes on 1st and 2nd Thursdays of the month.
Hours 4pm-10pm
Happy Hour 4pm-7pm ($4...",https://www.yelp.com/biz/minus20club-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
464,4,"[[Italian, italian], [Cocktail Bars, cocktailbars], [Jazz & Blues, jazzandblues]]",,+1-415-885-8850,,zingari-ristorante-jazz-bar-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/mrpBs8eUV5tgKWFzOoGbJg/ms.jpg,True,False,[501 Post St],San Francisco,37.7880934,-122.4100843,US,Taylor St & Mason St,"[501 Post St, Union Square, San Francisco, CA 94102]",9.5,"[Union Square, Lower Nob Hill]",94102.0,CA,1475915226.0,eat24,https://m.yelp.com/biz/zingari-ristorante-jazz-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Zingari Ristorante + Jazz Bar,4158858850.0,3.0,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,327,https://s3-media4.fl.yelpcdn.com/photo/iK11Yph4F5iOJJtJj82nfw/ms.jpg,"This restaurant is at the Donatello hotel. We stayed here in San Francisco and decided to try it out 

I ordered the frutti de mare and they accommodated my...",https://www.yelp.com/biz/zingari-ristorante-jazz-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
465,5,"[[Steakhouses, steak], [Wine Bars, wine_bars]]",,+1-415-673-0557,,ruths-chris-steak-house-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/nTgyTCtXfytvh04xiP_cXw/ms.jpg,True,False,[1601 Van Ness Ave],San Francisco,37.7904989718,-122.422585771,US,,"[1601 Van Ness Ave, Pacific Heights, San Francisco, CA 94109]",9.5,[Pacific Heights],94109.0,CA,1475527268.0,yext,https://m.yelp.com/biz/ruths-chris-steak-house-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Ruth's Chris Steak House,4156730557.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,1771,https://s3-media4.fl.yelpcdn.com/photo/X16FDCrwnxunDbA0YLTy3Q/ms.jpg,"This place is fantastic! NOMS. NOMS all day long. Not only was my steak cooked to absolute perfection, the mashed potatoes were fluffy and delightful! My...",https://www.yelp.com/biz/ruths-chris-steak-house-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
466,6,"[[Dance Clubs, danceclubs]]",,+1-415-474-3482,,divas-nightclub-and-bar-san-francisco,https://s3-media2.fl.yelpcdn.com/bphoto/Dk1DnmNr506Lq8cha7xJtA/ms.jpg,True,False,[1081 Post St],San Francisco,37.78662,-122.41949,US,Polk St & United States Highway 101,"[1081 Post St, Lower Nob Hill, San Francisco, CA 94109]",8.0,[Lower Nob Hill],94109.0,CA,,,https://m.yelp.com/biz/divas-nightclub-and-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Divas Nightclub & Bar,4154743482.0,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,60,https://s3-media2.fl.yelpcdn.com/photo/yMbl_Xb9xfd0Pntgz4ZEbA/ms.jpg,Love this place :-).The place for transgender girl like me I never feel confident in my life till I found this place :-),https://www.yelp.com/biz/divas-nightclub-and-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
467,7,"[[Lounges, lounges]]",,,,hilton-financial-executive-lounge-san-francisco,,False,False,"[750 Kearny St, 26th Fl]",San Francisco,37.7951393,-122.4043121,US,Merchant St & Washington St,"[750 Kearny St, 26th Fl, Financial District, San Francisco, CA 94108]",8.0,[Financial District],94108.0,CA,,,https://m.yelp.com/biz/hilton-financial-executive-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Hilton Financial Executive Lounge,,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,1,https://s3-media4.fl.yelpcdn.com/photo/_fnfB0qmiCuxuj3n8BuMLA/ms.jpg,I've been fortunate to have access to many of the Executive Lounges with Hilton properties and this one keeps up their standards. The staff is very polite...,https://www.yelp.com/biz/hilton-financial-executive-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
468,8,"[[Lounges, lounges]]",,+1-415-817-7836,,upstairs-bar-and-lounge-san-francisco-2,https://s3-media2.fl.yelpcdn.com/bphoto/gggsue-NcjpVqgGwN_jNqQ/ms.jpg,True,False,[181 3rd St],San Francisco,37.7853699,-122.4006882,US,,"[181 3rd St, Financial District, San Francisco, CA 94105]",8.0,"[Financial District, SoMa]",94105.0,CA,,,https://m.yelp.com/biz/upstairs-bar-and-lounge-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Upstairs Bar & Lounge,4158177836.0,3.0,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,8,https://s3-media2.fl.yelpcdn.com/photo/TwN7KQKDT0qS4W1GpZvTrA/ms.jpg,The happy hour deals were great! We had the pork skewers and the burger. It was at a great happy hour price! The pork skewers and the burger had a full...,https://www.yelp.com/biz/upstairs-bar-and-lounge-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
