,id,is_closed,name,image_url,url,mobile_url,phone,display_phone,review_count,categories,rating,snippet_text,location_address,location_display_address,location_city,location_state_code,location_postal_code,location_country_code,location_cross_streets,location_neighborhoods,location_coordinate
752,osha-thai-san-francisco-3,False,Osha Thai,https://s3-media1.fl.yelpcdn.com/bphoto/ViwMJWPReRulv3OsAkE6CA/ms.jpg,https://www.yelp.com/biz/osha-thai-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/osha-thai-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157886742,+1-415-788-6742,1998.0,"[[Thai, thai]]",3.5,"We came on a Thursday day about 10 minutes before they closed. 

They were super nice and attentive. 

I order the Ahi Tuna. It was amazing, a lot of...",[4 Embarcadero Ctr],"[4 Embarcadero Ctr, Financial District, San Francisco, CA 94111]",San Francisco,CA,94111,US,,[Financial District],"{u'latitude': 37.7951796167, u'longitude': -122.395804685}"
753,belden-taverna-san-francisco,False,Belden Taverna,https://s3-media2.fl.yelpcdn.com/bphoto/hxXesnrOJJ2zZQZ3KycH0w/ms.jpg,https://www.yelp.com/biz/belden-taverna-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/belden-taverna-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159868887,+1-415-986-8887,367.0,"[[Italian, italian], [Steakhouses, steak]]",3.5,"The grilled shrimp salad is according to my wife stupid good. Love the lobster ravioli, and I'm not sure I've ever had butter Poke.

And what a cute Allie...",[52 Belden Pl],"[52 Belden Pl, Financial District, San Francisco, CA 94104]",San Francisco,CA,94104,US,Bush St & Pine St,[Financial District],"{u'latitude': 37.79142, u'longitude': -122.40365}"
754,palio-d-asti-san-francisco-2,False,Palio d'Asti,https://s3-media4.fl.yelpcdn.com/bphoto/Jx9TIcdEj36on6rjo2gjhg/ms.jpg,https://www.yelp.com/biz/palio-d-asti-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/palio-d-asti-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159803624,+1-415-980-3624,471.0,"[[Italian, italian], [Desserts, desserts], [Wine Bars, wine_bars]]",3.5,"I was last here in the 90s, so I was pleasantly surprised to find the current reviews on Yelp.

We were meeting friends who were staying in FiDi hotel and...",[640 Sacramento St],"[640 Sacramento St, Financial District, San Francisco, CA 94111]",San Francisco,CA,94111,US,Spring St & Montgomery St,[Financial District],"{u'latitude': 37.79392, u'longitude': -122.40368}"
755,le-central-san-francisco-2,False,Le Central,https://s3-media4.fl.yelpcdn.com/bphoto/lig5aleOKxXH2yNCcUR9hg/ms.jpg,https://www.yelp.com/biz/le-central-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/le-central-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153912233,+1-415-391-2233,307.0,"[[French, french]]",3.5,"I am in Paris and I did not have to fly 11 hours.

We both had the Salad Nicoise which had the BEST house made tuna confit, including potatoes, bell pepper,...",[453 Bush St],"[453 Bush St, Union Square, San Francisco, CA 94108]",San Francisco,CA,94108,US,Grant Ave,"[Union Square, Financial District]","{u'latitude': 37.7905, u'longitude': -122.40502}"
756,cafe-bastille-san-francisco-2,False,Cafe Bastille,https://s3-media2.fl.yelpcdn.com/bphoto/Jlb6AAMQeHqV95Bs8px-tw/ms.jpg,https://www.yelp.com/biz/cafe-bastille-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/cafe-bastille-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159865673,+1-415-986-5673,643.0,"[[French, french]]",3.5,"Location is so charming and unique, its in an alley between three or four other restaurants. Overall great ambiance and great service. 

The menu has a good...",[22 Belden Pl],"[22 Belden Pl, Financial District, San Francisco, CA 94104]",San Francisco,CA,94104,US,Bush St & Pine St,[Financial District],"{u'latitude': 37.79115, u'longitude': -122.40366}"
757,harringtons-bar-and-grill-san-francisco,False,Harrington's Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/3Nj8UGeR42t1VRzZ4Z_EHw/ms.jpg,https://www.yelp.com/biz/harringtons-bar-and-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/harringtons-bar-and-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153927595,+1-415-392-7595,317.0,"[[Irish Pub, irish_pubs], [American (Traditional), tradamerican]]",3.0,"One word to describe Harrington's: solid.

Just a solid Irish pub. Pours a great half and half, delivers more than enough options for greasy and mild...",[245 Front St],"[245 Front St, Financial District, San Francisco, CA 94111]",San Francisco,CA,94111,US,California St & Halleck St,[Financial District],"{u'latitude': 37.7939999, u'longitude': -122.39919}"
758,tadich-grill-san-francisco,False,Tadich Grill,https://s3-media2.fl.yelpcdn.com/bphoto/MTcEV48NkFJn2sq97946UA/ms.jpg,https://www.yelp.com/biz/tadich-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/tadich-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153911849,+1-415-391-1849,1796.0,"[[Seafood, seafood], [American (Traditional), tradamerican]]",4.0,A quintessential old school dining experience. Super friendly and exceptional service. Delightful interior and wonderful seafood San Francisco style without...,[240 California St],"[240 California St, Financial District, San Francisco, CA 94111]",San Francisco,CA,94111,US,Front St & Battery St,[Financial District],"{u'latitude': 37.7934315603, u'longitude': -122.399468218}"
759,caffe-macaroni-san-francisco-4,False,Caffe Macaroni,https://s3-media2.fl.yelpcdn.com/bphoto/tUX1tsU6fmTPkmUFJ-xOtA/ms.jpg,https://www.yelp.com/biz/caffe-macaroni-san-francisco-4?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/caffe-macaroni-san-francisco-4?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159569737,+1-415-956-9737,385.0,"[[Italian, italian]]",4.5,"I'm always a fan.

There's seating downstairs for a few table (it's small), more tables upstairs (but the ceiling is low and ventilation isn't that great so...",[59 Columbus Ave],"[59 Columbus Ave, Financial District, San Francisco, CA 94133]",San Francisco,CA,94133,US,Jackson St & Gibb St,[Financial District],"{u'latitude': 37.7961197, u'longitude': -122.4043732}"
760,kusakabe-san-francisco,False,KUSAKABE,https://s3-media1.fl.yelpcdn.com/bphoto/G2S8Lk72iXwnd35Yr86k_g/ms.jpg,https://www.yelp.com/biz/kusakabe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/kusakabe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157570155,+1-415-757-0155,509.0,"[[Sushi Bars, sushi], [Japanese, japanese]]",4.5,"Dinner last night was spectacular! The service was impeccable, and the food sensational. Sat at the counter as usual. Love being in the action. Had the...",[584 Washington St],"[584 Washington St, Financial District, San Francisco, CA 94111]",San Francisco,CA,94111,US,Columbus Ave & Hotaling St,[Financial District],"{u'latitude': 37.7957017702, u'longitude': -122.402884836}"
761,brasserie-s-and-p-san-francisco,False,Brasserie S&P,https://s3-media1.fl.yelpcdn.com/bphoto/-tIKSp9gagtqvcOomc2_2A/ms.jpg,https://www.yelp.com/biz/brasserie-s-and-p-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/brasserie-s-and-p-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152769888,+1-415-276-9888,47.0,"[[American (New), newamerican], [Bars, bars], [Breakfast & Brunch, breakfast_brunch]]",3.5,"Great service, quiet atmosphere and good happy hour menu at the bar. Price was very reasonable for a five star hotel. The seafood ceviche was really fresh...","[Loews Regency San Francisco, 222 Sansome St]","[Loews Regency San Francisco, 222 Sansome St, Financial District, San Francisco, CA 94104]",San Francisco,CA,94104,US,,[Financial District],"{u'latitude': 37.7925324, u'longitude': -122.4007072}"
762,eclipse-kitchen-and-bar-san-francisco-4,False,Eclipse Kitchen & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/l5HuAIjdO88yX-01TOnQ7Q/ms.jpg,https://www.yelp.com/biz/eclipse-kitchen-and-bar-san-francisco-4?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/eclipse-kitchen-and-bar-san-francisco-4?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152916581,+1-415-291-6581,117.0,"[[American (New), newamerican], [Bars, bars], [Breakfast & Brunch, breakfast_brunch]]",3.0,My hotel accommodation included breakfast for each day. So I was fortunate enough to have eaten breakfast here for 5 straight days. Food selection is...,"[Hyatt Regency, 5 Embarcadero Center]","[Hyatt Regency, 5 Embarcadero Center, Financial District, San Francisco, CA 94111]",San Francisco,CA,94111,US,,[Financial District],"{u'latitude': 37.7943007, u'longitude': -122.39573}"
763,unicorn-pan-asian-cuisine-san-francisco-2,False,Unicorn Pan Asian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/Q8_Q2LRViswHDmABEmWcCg/ms.jpg,https://www.yelp.com/biz/unicorn-pan-asian-cuisine-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/unicorn-pan-asian-cuisine-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159829828,+1-415-982-9828,584.0,"[[Asian Fusion, asianfusion]]",3.5,"They ran out of Jameson :(
Place is small perfect for s little friendly dinner and dancing.

Atmosphere is nice and I love the hanging chandelier past the...",[191 Pine St],"[191 Pine St, Financial District, San Francisco, CA 94111]",San Francisco,CA,94111,US,Front St & Battery St,[Financial District],"{u'latitude': 37.79208, u'longitude': -122.39936}"
764,alfreds-steakhouse-san-francisco,False,Alfred's Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/sa0lEf6MaDwK21D3y2vc4g/ms.jpg,https://www.yelp.com/biz/alfreds-steakhouse-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/alfreds-steakhouse-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157817058,+1-415-781-7058,567.0,"[[Steakhouses, steak], [Bars, bars], [Desserts, desserts]]",3.5,Even with a new upgrade Alfred's still kept all the old skool SF steakhouse culture while incorporating updates the classics. This place in my opinion is...,[659 Merchant St],"[659 Merchant St, Financial District, San Francisco, CA 94111]",San Francisco,CA,94111,US,Kearny St & Montgomery St,[Financial District],"{u'latitude': 37.79483, u'longitude': -122.40445}"
765,plouf-san-francisco,False,Plouf,https://s3-media1.fl.yelpcdn.com/bphoto/LGnhG86KEP3TQM5e2okCsQ/ms.jpg,https://www.yelp.com/biz/plouf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/plouf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159866491,+1-415-986-6491,957.0,"[[Seafood, seafood], [French, french]]",3.5,"My work friends and I come here regularly for happy hour.  It's on Belden Place which, if you know, looks super touristy.  It's in an alley way dressed up...",[40 Belden Pl],"[40 Belden Pl, Financial District, San Francisco, CA 94104]",San Francisco,CA,94104,US,Bush St & Pine St,[Financial District],"{u'latitude': 37.7913007, u'longitude': -122.4037085}"
766,workshop-cafe-san-francisco,False,Workshop Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/4Q9qHq2XXzSF_h4quNTGYw/ms.jpg,https://www.yelp.com/biz/workshop-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/workshop-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153221048,+1-415-322-1048,365.0,"[[Venues & Event Spaces, venues], [Coffee & Tea, coffee], [Shared Office Spaces, sharedofficespaces]]",4.0,We reserved a conference room at Workshop for my team offsite through Peerspace. It was great! The room was well set-up (plugs in the middle of the table!)...,"[180 Montgomery St, Ste 100]","[180 Montgomery St, Ste 100, Financial District, San Francisco, CA 94104]",San Francisco,CA,94104,US,Bush St & Sutter St,[Financial District],"{u'latitude': 37.7907295, u'longitude': -122.4021835}"
767,r-and-g-lounge-san-francisco,False,R&G Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/y_1vkP2oCpY2eNfy9vArpw/ms.jpg,https://www.yelp.com/biz/r-and-g-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/r-and-g-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159827877,+1-415-982-7877,3725.0,"[[Chinese, chinese], [Seafood, seafood]]",3.5,"My family and I went to this restaurant twice during our visit to San Francisco.  Each time we enjoyed the food and the price.  

We ordered seafood fried...",[631 Kearny St],"[631 Kearny St, Chinatown, San Francisco, CA 94108]",San Francisco,CA,94108,US,Commercial St & Clay St,[Chinatown],"{u'latitude': 37.7941240989, u'longitude': -122.404937406}"
768,julia-morgan-ballroom-san-francisco,False,Julia Morgan Ballroom,https://s3-media1.fl.yelpcdn.com/bphoto/eLs64_meiKLeiGKDo8Jmpw/ms.jpg,https://www.yelp.com/biz/julia-morgan-ballroom-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/julia-morgan-ballroom-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155911833,+1-415-591-1833,108.0,"[[Venues & Event Spaces, venues]]",4.5,"My husband and I got married here July 2016. We had our ceremony in the lobby, cocktail hour on the 15th floor, and reception in the ballroom. Having a...","[465 California St, 15th Floor]","[465 California St, 15th Floor, Financial District, San Francisco, CA 94104]",San Francisco,CA,94104,US,Leidesdorff St & Montgomery St,[Financial District],"{u'latitude': 37.79278, u'longitude': -122.40219}"
769,brindisi-cucina-di-mare-san-francisco,False,Brindisi Cucina di Mare,https://s3-media3.fl.yelpcdn.com/bphoto/erlj74mWoKJI61Goyy21hg/ms.jpg,https://www.yelp.com/biz/brindisi-cucina-di-mare-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/brindisi-cucina-di-mare-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155938000,+1-415-593-8000,349.0,"[[Italian, italian], [Seafood, seafood]]",3.5,"Love, love, love...the owner and food!! Fabulouso! 

We had a large group (reservation) and were seated promptly upon arrival (I only mention this because...",[88 Belden Pl],"[88 Belden Pl, Financial District, San Francisco, CA 94104]",San Francisco,CA,94104,US,Bush St & Pine St,[Financial District],"{u'latitude': 37.7916157512, u'longitude': -122.403829085}"
770,wine-institute-san-francisco,False,Wine Institute,https://s3-media2.fl.yelpcdn.com/bphoto/2A9V1oWt63s80iccCmApmw/ms.jpg,https://www.yelp.com/biz/wine-institute-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/wine-institute-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155120151,+1-415-512-0151,1.0,"[[Wineries, wineries], [Specialty Schools, specialtyschools]]",5.0,"*********************** 770 ************************

         I recently passed my Somm exam, so I'm eager to attend more wine tasting events, as well as...",[425 Market St],"[425 Market St, Financial District, San Francisco, CA 94105]",San Francisco,CA,94105,US,Front St & Bush St,"[Financial District, SoMa]","{u'latitude': 37.79141, u'longitude': -122.39831}"
771,pachino-trattoria-and-pizzeria-san-francisco,False,Pachino Trattoria & Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/NfcQ-FkQc58ZhDhy882QeA/ms.jpg,https://www.yelp.com/biz/pachino-trattoria-and-pizzeria-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/pachino-trattoria-and-pizzeria-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159564056,+1-415-956-4056,362.0,"[[Pizza, pizza], [Italian, italian]]",4.0,"Happened to stumble on to this delicious little eatery on the way back to my hotel. Small dinning area with absolutely wonderful food. 
I had the...",[318 Kearny St],"[318 Kearny St, Financial District, San Francisco, CA 94104]",San Francisco,CA,94104,US,,[Financial District],"{u'latitude': 37.7912633, u'longitude': -122.4039616}"
772,fish-and-farm-san-francisco-2,False,Fish & Farm,https://s3-media3.fl.yelpcdn.com/bphoto/xkmu30-VkojC7EVDrTdChQ/ms.jpg,https://www.yelp.com/biz/fish-and-farm-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/fish-and-farm-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154743474,+1-415-474-3474,117.0,"[[American (New), newamerican], [Seafood, seafood], [Breakfast & Brunch, breakfast_brunch]]",3.0,Gone here a few times during my stay in SF bc it was convenient to order downstairs from my hotel room. I expected more out of the seafood dishes I ordered...,[424 Clay St],"[424 Clay St, Financial District, San Francisco, CA 94111]",San Francisco,CA,94111,US,Battery St & Sansome St,[Financial District],"{u'latitude': 37.7949984456, u'longitude': -122.400746942}"
773,gochees-pizza-san-francisco,False,Gochees Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/tVXiy1khP02sGVq2mAGFyQ/ms.jpg,https://www.yelp.com/biz/gochees-pizza-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/gochees-pizza-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158349600,+1-415-834-9600,21.0,"[[Pizza, pizza], [Salad, salad], [Vegetarian, vegetarian]]",4.0,"This place is SO GOOD. Pizza is hands down THE BEST. Esp when it comes right off the oven. 
This place used to be PIZZA ORGASMICA. They just changed the...",[2 Embarcadero Ctr],"[2 Embarcadero Ctr, Financial District, San Francisco, CA 94111]",San Francisco,CA,94111,US,,[Financial District],"{u'latitude': 37.79479, u'longitude': -122.39847}"
